burst_id,min_lag,duration_seconds,cluster,predicted_prob_250d_gt20,target_gt20_250d
2021-03-24_2021-03-24 10:06:45-04:00,69.99532407407408,12.0,3.0,4.899325393254413e-46,0
2021-03-25_2021-03-25 10:00:01-04:00,69.0,2.0,3.0,4.048430849409753e-39,0
2021-03-25_2021-03-25 10:01:49-04:00,68.99875,0.0,3.0,4.1951467827280953e-39,0
2021-03-25_2021-03-25 10:01:59-04:00,68.99863425925926,872.0,4.0,7.557482587859464e-41,0
2021-03-25_2021-03-25 10:16:33-04:00,68.98851851851852,2.0,3.0,4.2084784847744584e-39,0
2021-03-25_2021-03-25 10:16:37-04:00,68.98847222222223,0.0,3.0,4.195436187624723e-39,0
2021-03-25_2021-03-25 10:20:31-04:00,68.98576388888888,0.0,3.0,1.7610841808625034e-39,0
2021-03-25_2021-03-25 10:21:00-04:00,68.98542824074075,3.0,3.0,4.20993585645586e-39,0
2021-03-25_2021-03-25 10:21:06-04:00,68.9853587962963,0.0,3.0,4.1916223130187876e-39,0
2021-03-25_2021-03-25 10:21:34-04:00,68.98503472222222,23.0,3.0,2.3495232015313735e-39,0
2021-03-25_2021-03-25 10:24:58-04:00,68.98267361111111,116.0,1.0,4.817533864479982e-39,0
2021-03-26_2021-03-26 09:49:30-04:00,68.00730324074074,0.0,3.0,1.11492349519422e-64,0
2021-03-26_2021-03-26 09:49:32-04:00,68.0072800925926,287.0,4.0,1.9221712952414204e-67,0
2021-03-26_2021-03-26 09:54:22-04:00,68.0039236111111,1.0,3.0,1.0365149008697591e-64,0
2021-03-26_2021-03-26 09:54:26-04:00,68.00387731481482,42.0,1.0,7.526232676783064e-65,0
2021-03-26_2021-03-26 09:55:17-04:00,68.00328703703704,118.0,4.0,1.1919672715310485e-65,0
2021-03-26_2021-03-26 09:57:30-04:00,68.00174768518518,0.0,2.0,1.1939587705484779e-65,0
2021-03-26_2021-03-26 10:04:01-04:00,67.99722222222222,13.0,3.0,7.29480569566466e-65,0
2021-03-26_2021-03-26 10:04:16-04:00,67.99704861111111,890.0,4.0,1.5225912331569154e-66,0
2021-03-26_2021-03-26 10:19:16-04:00,67.98663194444444,0.0,3.0,1.1424725380661346e-65,0
2021-03-26_2021-03-26 10:19:28-04:00,67.98649305555556,2.0,3.0,1.0082995017884237e-64,0
2021-03-26_2021-03-26 10:19:34-04:00,67.9864236111111,11.0,3.0,7.344183665350036e-65,0
2021-03-26_2021-03-26 10:19:51-04:00,67.98622685185185,25.0,3.0,9.273043151396981e-66,0
2021-03-26_2021-03-26 10:20:18-04:00,67.98591435185185,25.0,3.0,9.187077602948929e-65,0
2021-03-26_2021-03-26 10:20:45-04:00,67.98560185185185,6.0,3.0,9.25522702595057e-65,0
2021-03-26_2021-03-26 10:21:20-04:00,67.98519675925925,1.0,3.0,1.0446334650373959e-64,0
2021-03-26_2021-03-26 10:21:24-04:00,67.98515046296296,0.0,3.0,1.2342609833524581e-64,0
2021-03-26_2021-03-26 10:21:26-04:00,67.98512731481482,2.0,3.0,1.2375691849156617e-64,0
2021-03-26_2021-03-26 10:21:31-04:00,67.98506944444445,508.0,4.0,6.300457311186304e-66,0
2021-03-29_2021-03-29 09:41:21-04:00,65.01296296296296,10.0,1.0,1.2564091162079251e-57,0
2021-03-29_2021-03-29 09:45:41-04:00,65.0099537037037,4.0,3.0,6.273817882941267e-58,0
2021-03-29_2021-03-29 09:57:17-04:00,65.00189814814814,28.0,1.0,7.197958027013215e-58,0
2021-03-29_2021-03-29 09:57:49-04:00,65.00152777777778,0.0,3.0,6.840968406122723e-58,0
2021-03-29_2021-03-29 09:57:53-04:00,65.00148148148148,6.0,3.0,5.689965028206344e-58,0
2021-03-29_2021-03-29 09:58:02-04:00,65.00137731481482,313.0,4.0,5.928105101210236e-59,0
2021-03-29_2021-03-29 10:06:23-04:00,64.9955787037037,14.0,3.0,4.310120315099973e-58,0
2021-03-30_2021-03-30 09:37:32-04:00,64.01561342592592,4.0,3.0,3.6600223408430874e-59,0
2021-03-30_2021-03-30 09:37:38-04:00,64.01554398148149,2.0,3.0,3.301093940843391e-59,0
2021-03-30_2021-03-30 09:38:04-04:00,64.01524305555556,548.0,4.0,2.6088508845107765e-61,0
2021-03-30_2021-03-30 09:47:15-04:00,64.00886574074075,0.0,3.0,3.555541210699294e-59,0
2021-03-30_2021-03-30 09:47:19-04:00,64.00881944444444,0.0,3.0,3.9710812096393503e-59,0
2021-03-30_2021-03-30 09:47:22-04:00,64.00878472222222,2.0,3.0,3.5756588334362604e-59,0
2021-03-30_2021-03-30 09:47:27-04:00,64.00872685185185,0.0,3.0,4.243828704462848e-59,0
2021-03-30_2021-03-30 09:47:33-04:00,64.00865740740741,1.0,3.0,4.262936168926384e-59,0
2021-03-31_2021-03-31 08:00:00-04:00,63.08334490740741,5481.0,4.0,1.4516554912990242e-59,0
2021-03-31_2021-03-31 09:31:28-04:00,63.01982638888889,5.0,3.0,1.3518996343688075e-60,0
2021-03-31_2021-03-31 09:31:37-04:00,63.01972222222222,49.0,1.0,1.3154606881176093e-60,0
2021-03-31_2021-03-31 09:32:42-04:00,63.01896990740741,0.0,3.0,1.4053965417236792e-60,0
2021-03-31_2021-03-31 09:34:27-04:00,63.01775462962963,3.0,3.0,1.4095831930204517e-60,0
2021-03-31_2021-03-31 09:34:38-04:00,63.01762731481482,87.0,1.0,6.2113163718843054e-61,0
2021-03-31_2021-03-31 09:36:07-04:00,63.016597222222224,3.0,3.0,1.400132190488731e-60,0
2021-03-31_2021-03-31 09:36:30-04:00,63.01633101851852,43.0,3.0,9.933245207445474e-61,0
2021-03-31_2021-03-31 09:37:15-04:00,63.01581018518519,103.0,1.0,7.925177085824518e-61,0
2021-03-31_2021-03-31 09:39:01-04:00,63.01458333333333,1.0,3.0,1.4170858345352117e-60,0
2021-03-31_2021-03-31 09:39:04-04:00,63.01454861111111,0.0,3.0,1.415689593775848e-60,0
2021-03-31_2021-03-31 09:39:06-04:00,63.014525462962965,1.0,3.0,1.4188468127781257e-60,0
2021-03-31_2021-03-31 09:39:13-04:00,63.01444444444444,2.0,3.0,1.5130828019253577e-60,0
2021-03-31_2021-03-31 09:39:37-04:00,63.01416666666667,98.0,1.0,4.72450097249865e-61,0
2021-03-31_2021-03-31 09:41:17-04:00,63.013009259259256,34.0,3.0,5.8510129349175e-61,0
2021-03-31_2021-03-31 09:41:56-04:00,63.01255787037037,1.0,3.0,1.6309478050074176e-60,0
2021-03-31_2021-03-31 09:42:00-04:00,63.01251157407408,2.0,3.0,1.478502031505684e-60,0
2021-03-31_2021-03-31 09:42:10-04:00,63.012395833333336,54.0,3.0,7.924731188857296e-61,0
2021-03-31_2021-03-31 09:47:41-04:00,63.00856481481482,8.0,3.0,9.968231152169903e-61,0
2021-03-31_2021-03-31 09:47:51-04:00,63.00844907407407,0.0,3.0,1.4751127236475783e-60,0
2021-04-01_2021-04-01 08:00:00-04:00,62.08334490740741,4196.0,1.0,1.82287616981488e-58,0
2021-04-01_2021-04-01 09:10:32-04:00,62.034363425925925,0.0,2.0,3.5138279065408787e-59,0
2021-04-01_2021-04-01 09:10:44-04:00,62.03422453703703,0.0,2.0,4.125900654714363e-59,0
2021-04-01_2021-04-01 09:10:48-04:00,62.03417824074074,1.0,0.0,7.84287075111305e-60,0
2021-04-01_2021-04-01 09:10:52-04:00,62.03413194444445,3.0,0.0,7.852051363147032e-60,0
2021-04-01_2021-04-01 09:11:05-04:00,62.03398148148148,0.0,2.0,4.125954683187503e-59,0
2021-04-01_2021-04-01 09:11:08-04:00,62.03394675925926,4.0,2.0,4.13627515087706e-59,0
2021-04-01_2021-04-01 09:11:17-04:00,62.03384259259259,1.0,5.0,1.6527695264648392e-59,0
2021-04-01_2021-04-01 09:11:26-04:00,62.033738425925925,0.0,5.0,1.6582352252851233e-59,0
2021-04-01_2021-04-01 09:11:31-04:00,62.03368055555556,0.0,2.0,4.126021576563081e-59,0
2021-04-01_2021-04-01 09:13:15-04:00,62.032476851851854,0.0,2.0,4.1262891609108725e-59,0
2021-04-01_2021-04-01 09:13:18-04:00,62.03244212962963,27.0,3.0,3.1316745293885994e-59,0
2021-04-01_2021-04-01 09:13:51-04:00,62.03206018518519,28.0,3.0,4.5340687129279275e-59,0
2021-04-01_2021-04-01 09:14:39-04:00,62.03150462962963,0.0,0.0,6.412935256231519e-60,0
2021-04-01_2021-04-01 09:14:44-04:00,62.03144675925926,9.0,3.0,4.479262556640916e-59,0
2021-04-01_2021-04-01 09:14:59-04:00,62.03127314814815,2.0,0.0,6.420851908718214e-60,0
2021-04-01_2021-04-01 09:15:05-04:00,62.0312037037037,1.0,5.0,1.3578401019997201e-59,0
2021-04-01_2021-04-01 09:15:13-04:00,62.03111111111111,3.0,0.0,6.425175976714396e-60,0
2021-04-01_2021-04-01 09:15:19-04:00,62.03104166666667,0.0,0.0,6.893266352674887e-60,0
2021-04-01_2021-04-01 09:15:24-04:00,62.0309837962963,0.0,5.0,1.356881130224114e-59,0
2021-04-01_2021-04-01 09:15:27-04:00,62.03094907407407,0.0,5.0,1.3568836685375832e-59,0
2021-04-01_2021-04-01 09:15:31-04:00,62.030902777777776,3.0,2.0,3.3825690180872235e-59,0
2021-04-01_2021-04-01 09:15:44-04:00,62.03075231481481,0.0,0.0,6.412849781667578e-60,0
2021-04-01_2021-04-01 09:15:51-04:00,62.0306712962963,5.0,0.0,6.434219509488922e-60,0
2021-04-01_2021-04-01 09:16:00-04:00,62.03056712962963,0.0,5.0,1.3569115902991046e-59,0
2021-04-01_2021-04-01 09:16:09-04:00,62.03046296296296,0.0,2.0,3.3762764040905755e-59,0
2021-04-01_2021-04-01 09:16:13-04:00,62.03041666666667,0.0,0.0,6.412965748763436e-60,0
2021-04-01_2021-04-01 09:16:16-04:00,62.03038194444444,10.0,3.0,4.483704397899897e-59,0
2021-04-01_2021-04-01 09:16:36-04:00,62.030150462962965,1.0,3.0,5.0287885840463295e-59,0
2021-04-01_2021-04-01 09:16:44-04:00,62.03005787037037,0.0,0.0,7.233834815955358e-60,0
2021-04-01_2021-04-01 09:17:30-04:00,62.029525462962965,0.0,3.0,5.024534754183308e-59,0
2021-04-01_2021-04-01 09:17:36-04:00,62.02945601851852,13.0,0.0,7.294472476583055e-60,0
2021-04-01_2021-04-01 09:18:27-04:00,62.02886574074074,0.0,0.0,7.530611415370616e-60,0
2021-04-01_2021-04-01 09:18:37-04:00,62.02875,8.0,0.0,7.570389281716122e-60,0
2021-04-01_2021-04-01 09:18:47-04:00,62.028634259259256,0.0,2.0,3.9647500290525163e-59,0
2021-04-01_2021-04-01 09:18:53-04:00,62.028564814814814,0.0,3.0,5.230325267332524e-59,0
2021-04-01_2021-04-01 09:18:56-04:00,62.02853009259259,1.0,5.0,1.3580357041746962e-59,0
2021-04-01_2021-04-01 09:19:00-04:00,62.0284837962963,22.0,0.0,6.502475028576829e-60,0
2021-04-01_2021-04-01 09:19:33-04:00,62.02810185185185,2.0,0.0,6.423332749843825e-60,0
2021-04-01_2021-04-01 09:19:56-04:00,62.02783564814815,17.0,0.0,6.485323471913726e-60,0
2021-04-01_2021-04-01 09:20:19-04:00,62.027569444444445,3.0,2.0,3.522318235993184e-59,0
2021-04-01_2021-04-01 09:20:27-04:00,62.02747685185185,0.0,2.0,3.5151318531576537e-59,0
2021-04-01_2021-04-01 09:20:44-04:00,62.02728009259259,0.0,5.0,1.5618762209449427e-59,0
2021-04-01_2021-04-01 09:20:52-04:00,62.0271875,11.0,0.0,6.724330835020644e-60,0
2021-04-01_2021-04-01 09:21:23-04:00,62.02682870370371,0.0,5.0,1.41277428478651e-59,0
2021-04-01_2021-04-01 09:21:29-04:00,62.02675925925926,6.0,3.0,4.655371921158842e-59,0
2021-04-01_2021-04-01 09:21:41-04:00,62.02662037037037,25.0,3.0,4.710240064747942e-59,0
2021-04-01_2021-04-01 09:22:18-04:00,62.02619212962963,0.0,0.0,7.84018937474613e-60,0
2021-04-01_2021-04-01 09:22:23-04:00,62.02613425925926,0.0,2.0,4.127699411246038e-59,0
2021-04-01_2021-04-01 09:22:29-04:00,62.026064814814816,0.0,2.0,4.127714854610353e-59,0
2021-04-01_2021-04-01 09:22:39-04:00,62.02594907407408,0.0,5.0,1.4242299504260833e-59,0
2021-04-01_2021-04-01 09:22:51-04:00,62.02581018518519,61.0,3.0,4.822406608496751e-59,0
2021-04-01_2021-04-01 09:23:55-04:00,62.02506944444445,34.0,3.0,4.552425136787858e-59,0
2021-04-01_2021-04-01 09:24:39-04:00,62.02456018518519,5.0,3.0,4.328490728334293e-59,0
2021-04-01_2021-04-01 09:24:46-04:00,62.024479166666666,3.0,5.0,1.317010835045113e-59,0
2021-04-01_2021-04-01 09:25:04-04:00,62.02427083333333,40.0,3.0,3.7381822094434323e-59,0
2021-04-01_2021-04-01 09:25:48-04:00,62.02376157407407,272.0,1.0,4.791680498934157e-59,0
2021-04-01_2021-04-01 09:30:55-04:00,62.020208333333336,86.0,1.0,3.956495706068153e-59,0
2021-04-01_2021-04-01 10:10:50-04:00,61.99248842592593,1.0,3.0,5.468485504219987e-59,0
2021-04-01_2021-04-01 10:12:22-04:00,61.99142361111111,0.0,3.0,5.456342970092609e-59,0
2021-04-01_2021-04-01 10:12:24-04:00,61.99140046296296,5.0,3.0,5.151393772593146e-59,0
2021-04-01_2021-04-01 10:21:13-04:00,61.985277777777775,0.0,3.0,5.462855602803427e-59,0
2021-04-05_2021-04-05 09:44:55-04:00,58.01048611111111,0.0,3.0,9.269621303840832e-54,0
2021-04-05_2021-04-05 09:48:59-04:00,58.00766203703704,1.0,3.0,9.20251447775632e-54,0
2021-04-05_2021-04-05 09:50:23-04:00,58.00668981481481,320.0,4.0,1.6864440783307724e-54,0
2021-04-05_2021-04-05 09:55:57-04:00,58.00282407407408,6.0,3.0,8.600551267954217e-54,0
2021-04-05_2021-04-05 09:56:16-04:00,58.00260416666666,5.0,3.0,8.061337415015691e-54,0
2021-04-05_2021-04-05 09:56:23-04:00,58.00252314814815,2.0,3.0,9.426329768985783e-54,0
2021-04-05_2021-04-05 09:56:32-04:00,58.00241898148148,2.0,3.0,8.698466277622902e-54,0
2021-04-05_2021-04-05 09:56:36-04:00,58.00237268518519,3.0,3.0,8.99269525684917e-54,0
2021-04-05_2021-04-05 09:57:10-04:00,58.001979166666665,4.0,3.0,8.717749763535169e-54,0
2021-04-05_2021-04-05 09:57:21-04:00,58.00185185185185,15.0,3.0,7.838406879014872e-54,0
2021-04-05_2021-04-05 10:05:21-04:00,57.99629629629629,50.0,1.0,8.22010697399993e-54,0
2021-04-05_2021-04-05 10:06:13-04:00,57.995694444444446,22.0,3.0,8.569031065307036e-54,0
2021-04-05_2021-04-05 10:09:29-04:00,57.993425925925926,318.0,4.0,4.596364998242524e-54,0
2021-04-05_2021-04-05 10:14:49-04:00,57.98972222222222,89.0,1.0,1.0146251497509141e-53,0
2021-04-05_2021-04-05 10:17:06-04:00,57.98813657407408,0.0,0.0,1.3545732416694016e-54,0
2021-04-05_2021-04-05 10:17:09-04:00,57.98810185185185,6.0,3.0,8.878233249072667e-54,0
2021-04-05_2021-04-05 10:17:17-04:00,57.98800925925926,3.0,3.0,8.847244235372814e-54,0
2021-04-05_2021-04-05 10:17:22-04:00,57.98795138888889,17.0,3.0,8.9750397426283e-54,0
2021-04-05_2021-04-05 10:17:43-04:00,57.98770833333333,0.0,3.0,9.260776094398113e-54,0
2021-04-05_2021-04-05 10:20:09-04:00,57.98601851851852,0.0,3.0,8.342140565184377e-54,0
2021-04-05_2021-04-05 10:20:16-04:00,57.9859375,0.0,0.0,1.201091422842313e-54,0
2021-04-05_2021-04-05 10:20:18-04:00,57.985914351851854,78.0,1.0,8.564497768446505e-54,0
2021-04-05_2021-04-05 10:21:38-04:00,57.98498842592593,257.0,1.0,8.678775640277873e-54,0
2021-04-05_2021-04-05 10:26:00-04:00,57.98195601851852,0.0,3.0,9.189075807199247e-54,0
2021-04-05_2021-04-05 10:26:05-04:00,57.98189814814815,0.0,3.0,9.248333171857123e-54,0
2021-04-05_2021-04-05 10:26:24-04:00,57.98167824074074,66.0,3.0,6.247718087448416e-54,0
2021-04-05_2021-04-05 10:27:40-04:00,57.98079861111111,1.0,3.0,9.271635242676718e-54,0
2021-04-05_2021-04-05 10:28:19-04:00,57.98034722222222,0.0,3.0,8.829465564495535e-54,0
2021-04-05_2021-04-05 10:28:23-04:00,57.98030092592592,96.0,1.0,7.437927951920386e-54,0
2021-04-06_2021-04-06 08:08:46-04:00,57.07725694444444,10.0,0.0,1.0911947397781353e-58,0
2021-04-06_2021-04-06 08:10:15-04:00,57.07622685185185,92.0,3.0,6.0660705068225996e-58,0
2021-04-06_2021-04-06 08:13:43-04:00,57.073819444444446,13.0,3.0,9.740000545354444e-58,0
2021-04-06_2021-04-06 08:16:02-04:00,57.07221064814815,79.0,3.0,6.521908111627463e-58,0
2021-04-06_2021-04-06 08:18:53-04:00,57.07023148148148,131.0,3.0,7.297464499170612e-58,0
2021-04-06_2021-04-06 08:31:42-04:00,57.06133101851852,50.0,0.0,1.1838950021731951e-58,0
2021-04-06_2021-04-06 08:32:40-04:00,57.06065972222222,0.0,2.0,6.242373191922959e-58,0
2021-04-06_2021-04-06 08:33:27-04:00,57.06011574074074,0.0,2.0,7.041476413172925e-58,0
2021-04-06_2021-04-06 08:33:59-04:00,57.05974537037037,0.0,2.0,6.242680709048784e-58,0
2021-04-06_2021-04-06 08:37:17-04:00,57.0574537037037,206.0,0.0,1.3026983519035987e-58,0
2021-04-06_2021-04-06 08:41:18-04:00,57.054664351851855,0.0,5.0,2.5096086617799532e-58,0
2021-04-06_2021-04-06 08:51:45-04:00,57.047407407407405,0.0,5.0,2.9478870027811373e-58,0
2021-04-06_2021-04-06 09:31:48-04:00,57.01959490740741,19.0,3.0,5.691531126979021e-58,0
2021-04-06_2021-04-06 10:29:46-04:00,56.97934027777778,7.0,3.0,1.020330393448412e-57,0
2021-04-06_2021-04-06 10:29:58-04:00,56.97920138888889,1.0,0.0,1.4574384117126154e-58,0
2021-04-07_2021-04-07 08:00:00-04:00,56.08334490740741,1.0,3.0,3.121411094245452e-56,0
2021-04-08_2021-04-08 08:00:01-04:00,55.083333333333336,5507.0,4.0,9.557123289175265e-56,0
2021-04-08_2021-04-08 09:31:51-04:00,55.01956018518519,3.0,3.0,1.3525326799654105e-55,0
2021-04-08_2021-04-08 09:31:57-04:00,55.01949074074074,3.0,3.0,1.341866847388832e-55,0
2021-04-08_2021-04-08 09:32:53-04:00,55.01884259259259,1.0,3.0,1.6346596568749724e-55,0
2021-04-08_2021-04-08 09:33:16-04:00,55.01857638888889,2.0,3.0,1.3954052061040204e-55,0
2021-04-08_2021-04-08 09:33:21-04:00,55.01851851851852,1.0,3.0,1.3920444894296295e-55,0
2021-04-08_2021-04-08 09:33:37-04:00,55.01833333333333,0.0,3.0,1.6713712763532406e-55,0
2021-04-08_2021-04-08 09:33:39-04:00,55.01831018518519,0.0,3.0,1.6714633838357643e-55,0
2021-04-09_2021-04-09 08:00:00-04:00,54.08334490740741,4.0,3.0,3.3036293921375016e-52,0
2021-04-12_2021-04-12 08:00:01-04:00,51.083333333333336,6646.0,4.0,4.5957283514585215e-46,0
2021-04-12_2021-04-12 09:50:49-04:00,51.006388888888885,0.0,3.0,1.0322065217570686e-43,0
2021-04-12_2021-04-12 09:51:00-04:00,51.00626157407408,190.0,4.0,5.70830356032033e-44,0
2021-04-12_2021-04-12 09:54:13-04:00,51.00402777777778,0.0,3.0,9.788978085784652e-44,0
2021-04-12_2021-04-12 09:54:20-04:00,51.00394675925926,1.0,3.0,9.809782921820823e-44,0
2021-04-13_2021-04-13 08:00:01-04:00,50.083333333333336,5473.0,1.0,5.521620877572388e-40,0
2021-04-13_2021-04-13 09:31:16-04:00,50.01996527777778,1.0,3.0,2.104579613189793e-40,0
2021-04-13_2021-04-13 09:31:24-04:00,50.019872685185184,272.0,1.0,3.612606622715286e-41,0
2021-04-13_2021-04-13 09:35:58-04:00,50.01670138888889,4.0,3.0,2.11074102497431e-40,0
2021-04-13_2021-04-13 09:36:04-04:00,50.01663194444444,1.0,3.0,2.1045041561433346e-40,0
2021-04-13_2021-04-13 09:36:46-04:00,50.01614583333333,1.0,3.0,2.1226667913180335e-40,0
2021-04-13_2021-04-13 10:16:56-04:00,49.988252314814815,18.0,3.0,1.4443370619951781e-40,0
2021-04-13_2021-04-13 10:17:19-04:00,49.98798611111111,6.0,3.0,2.120129274685338e-40,0
2021-04-13_2021-04-13 10:19:34-04:00,49.98642361111112,625.0,4.0,1.33429342793091e-41,0
2021-04-14_2021-04-14 09:34:43-04:00,49.01756944444445,238.0,4.0,1.648032919861685e-45,0
2021-04-14_2021-04-14 09:38:44-04:00,49.0147800925926,2.0,3.0,1.255312613572739e-44,0
2021-04-14_2021-04-14 09:39:01-04:00,49.01458333333333,1.0,3.0,1.251994552131405e-44,0
2021-04-15_2021-04-15 08:00:00-04:00,48.08334490740741,5410.0,1.0,7.82589793540283e-48,0
2021-04-15_2021-04-15 09:30:12-04:00,48.02070601851852,1.0,3.0,2.2471503277778618e-48,0
2021-04-15_2021-04-15 09:30:20-04:00,48.02061342592592,0.0,3.0,1.9522126167437873e-48,0
2021-04-15_2021-04-15 09:30:23-04:00,48.020578703703706,1.0,3.0,2.4108699538441564e-48,0
2021-04-15_2021-04-15 09:30:26-04:00,48.02054398148148,0.0,3.0,2.4070680258385597e-48,0
2021-04-15_2021-04-15 09:30:29-04:00,48.020509259259256,0.0,3.0,2.238677101896328e-48,0
2021-04-15_2021-04-15 09:30:57-04:00,48.020185185185184,3.0,3.0,2.2505654676548196e-48,0
2021-04-15_2021-04-15 09:31:02-04:00,48.020127314814815,3.0,3.0,2.267308091727243e-48,0
2021-04-15_2021-04-15 09:31:12-04:00,48.02001157407408,13.0,3.0,2.7658858639092664e-48,0
2021-04-15_2021-04-15 09:31:29-04:00,48.019814814814815,3.0,3.0,2.862149664271674e-48,0
2021-04-15_2021-04-15 09:31:34-04:00,48.019756944444445,3.0,3.0,2.938097514514751e-48,0
2021-04-15_2021-04-15 09:32:56-04:00,48.01880787037037,1.0,3.0,2.852198162776546e-48,0
2021-04-15_2021-04-15 09:35:41-04:00,48.01689814814815,34.0,1.0,3.208748473973169e-48,0
2021-04-15_2021-04-15 09:37:00-04:00,48.0159837962963,7.0,3.0,2.9662707518511825e-48,0
2021-04-15_2021-04-15 09:37:24-04:00,48.01570601851852,2.0,3.0,2.3544106379098752e-48,0
2021-04-15_2021-04-15 09:38:13-04:00,48.01513888888889,10.0,3.0,2.105376304692201e-48,0
2021-04-15_2021-04-15 09:46:34-04:00,48.00934027777778,106.0,1.0,3.815259699453935e-49,0
2021-04-15_2021-04-15 09:48:23-04:00,48.0080787037037,0.0,3.0,9.643178079673588e-49,0
2021-04-15_2021-04-15 09:48:25-04:00,48.00805555555556,146.0,1.0,1.2703583921302583e-48,0
2021-04-16_2021-04-16 08:00:00-04:00,47.08334490740741,1468.0,3.0,1.579878513253448e-46,0
2021-04-16_2021-04-16 08:25:49-04:00,47.06541666666666,0.0,2.0,1.4652211975430706e-46,0
2021-04-16_2021-04-16 08:26:33-04:00,47.06490740740741,45.0,0.0,2.620282939103148e-47,0
2021-04-16_2021-04-16 08:27:47-04:00,47.064050925925926,0.0,2.0,1.4771408212735312e-46,0
2021-04-16_2021-04-16 08:28:24-04:00,47.06362268518519,3.0,2.0,1.344032797298406e-46,0
2021-04-16_2021-04-16 08:30:36-04:00,47.062094907407406,10.0,0.0,2.2190151491557553e-47,0
2021-04-16_2021-04-16 08:31:22-04:00,47.0615625,17.0,2.0,1.2511996671285143e-46,0
2021-04-16_2021-04-16 08:32:14-04:00,47.06096064814815,87.0,0.0,2.5205621603190017e-47,0
2021-04-16_2021-04-16 08:35:30-04:00,47.05869212962963,54.0,3.0,1.7863689013159596e-46,0
2021-04-16_2021-04-16 08:36:34-04:00,47.05795138888889,10.0,0.0,2.824120039807707e-47,0
2021-04-16_2021-04-16 08:38:10-04:00,47.05684027777778,0.0,2.0,1.5757402444615781e-46,0
2021-04-16_2021-04-16 08:38:49-04:00,47.05638888888889,27.0,2.0,1.5024779733203777e-46,0
2021-04-16_2021-04-16 09:34:34-04:00,47.01767361111112,32.0,1.0,2.4989439508963333e-46,0
2021-04-16_2021-04-16 09:35:17-04:00,47.017175925925926,15.0,3.0,1.4753130634804153e-46,0
2021-04-16_2021-04-16 09:35:42-04:00,47.01688657407407,52.0,1.0,1.860659980776671e-46,0
2021-04-16_2021-04-16 09:36:39-04:00,47.016226851851854,0.0,3.0,2.101989618527127e-46,0
2021-04-16_2021-04-16 10:29:48-04:00,46.97931712962963,1.0,3.0,2.176003537033123e-46,0
2021-04-16_2021-04-16 10:29:51-04:00,46.97928240740741,8.0,3.0,1.8240175867146715e-46,0
2021-04-19_2021-04-19 08:40:52-04:00,44.054965277777775,39.0,2.0,1.0562447927723272e-51,0
2021-04-19_2021-04-19 08:41:34-04:00,44.05447916666667,11.0,2.0,1.0547195177420778e-51,0
2021-04-19_2021-04-19 08:41:49-04:00,44.05430555555556,37.0,3.0,8.805809412430702e-52,0
2021-04-19_2021-04-19 08:43:23-04:00,44.0532175925926,0.0,3.0,9.103873112972886e-52,0
2021-04-19_2021-04-19 08:43:26-04:00,44.05318287037037,132.0,3.0,9.08372225267018e-52,0
2021-04-19_2021-04-19 08:45:40-04:00,44.051631944444445,9.0,0.0,1.9071987192864527e-52,0
2021-04-19_2021-04-19 08:45:52-04:00,44.051493055555554,8.0,0.0,1.5976154636970555e-52,0
2021-04-19_2021-04-19 08:46:03-04:00,44.05136574074074,15.0,3.0,9.120234947882463e-52,0
2021-04-19_2021-04-19 08:46:21-04:00,44.05115740740741,11.0,3.0,9.095887833762721e-52,0
2021-04-19_2021-04-19 08:46:39-04:00,44.05094907407408,1.0,5.0,2.9836876311506918e-52,0
2021-04-19_2021-04-19 08:46:45-04:00,44.05087962962963,275.0,3.0,3.861608373717465e-52,0
2021-04-19_2021-04-19 08:51:23-04:00,44.04766203703704,77.0,3.0,9.4890947336382e-52,0
2021-04-19_2021-04-19 08:52:48-04:00,44.04667824074074,3.0,0.0,1.9980041558038558e-52,0
2021-04-19_2021-04-19 08:53:06-04:00,44.046469907407406,0.0,2.0,1.0564458780409684e-51,0
2021-04-19_2021-04-19 08:53:14-04:00,44.04637731481481,2.0,2.0,1.0243684326878102e-51,0
2021-04-19_2021-04-19 08:54:17-04:00,44.04564814814815,0.0,0.0,2.1057501138490513e-52,0
2021-04-19_2021-04-19 08:58:00-04:00,44.04306712962963,0.0,3.0,1.362655429062588e-51,0
2021-04-19_2021-04-19 08:58:46-04:00,44.04253472222222,1.0,3.0,9.853402550030533e-52,0
2021-04-19_2021-04-19 08:58:51-04:00,44.04247685185185,3.0,0.0,1.3248355676466467e-52,0
2021-04-19_2021-04-19 08:59:00-04:00,44.04237268518519,0.0,5.0,2.821274296573319e-52,0
2021-04-19_2021-04-19 08:59:04-04:00,44.04232638888889,7.0,0.0,1.3390801724150583e-52,0
2021-04-19_2021-04-19 08:59:14-04:00,44.04221064814815,4.0,2.0,7.808325368654177e-52,0
